,url,Cost,Rooms,Square,Cost_per_m2,Floor,Floors_in_house,Address,Metro,Metro_distance,Date,Date_note
477,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_112et._2577261501,7350000,2,50.0,147000,1,12,"ул. Подвойского, 18к2",Проспект Большевиков,11–15 мин.,06.04.2023,1 неделю назад
478,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_45et._2799300891,8698000,2,55.0,158145,4,5,"ул. Невзоровой, 6",Елизаровская,11–15 мин.,06.04.2023,1 неделю назад
479,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_544m_514et._2868975162,8400000,2,54.4,154411,5,14,"ул. Крыленко, 27",Улица Дыбенко,16–20 мин.,06.04.2023,1 неделю назад
480,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_622et._2909229243,7461500,2,52.0,143490,6,22,"ул. Дыбенко, 26",Улица Дыбенко,до 5 мин.,23.03.2023,3 недели назад
481,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_497m_79et._2996037980,6800000,2,49.7,136820,7,9,"пр-т Большевиков, 67к1",Ломоносовская,от 31 мин.,30.03.2023,2 недели назад
482,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_822et._2682370553,12600000,2,57.0,221052,8,22,"ул. Коллонтай, 4к1",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
483,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_545m_714et._2906834242,14200000,2,54.5,260550,7,14,"Октябрьская наб., 34к2",Елизаровская,от 31 мин.,06.04.2023,1 неделю назад
484,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_79et._2722633669,8300000,2,51.0,162745,7,9,"Искровский пр-т, 31",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
485,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_445m_89et._2992027930,8400000,2,44.5,188764,8,9,"Товарищеский пр-т, 22к1",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
486,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502m_69et._2511681880,7500000,2,50.2,149402,6,9,"Санкт-Петербург, улица Кржижановского, 17к2",Проспект Большевиков,16–20 мин.,30.03.2023,2 недели назад
487,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_443m_35et._2418627438,7650000,2,44.3,172686,3,5,"Санкт-Петербург, улица Пинегина, 19",Елизаровская,6–10 мин.,23.03.2023,3 недели назад
488,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_63m_1023et._2746498790,7990000,2,63.0,126825,10,23,"Русановская ул., 17к2",Обухово,от 31 мин.,23.03.2023,3 недели назад
489,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_674m_416et._2893978058,12000000,2,67.4,178041,4,16,"Складская ул., 5",Ладожская,21–30 мин.,23.03.2023,3 недели назад
490,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_684m_48et._3018324929,14350000,2,68.4,209795,4,8,"пр-т Обуховской Обороны, 70к4",Елизаровская,11–15 мин.,07.04.2023,6 дней назад
491,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_925et._2630158746,11599000,2,50.8,228326,9,25,"территория Усть-Славянка, Советский пр-т, 34к2",Рыбацкое,от 31 мин.,06.04.2023,1 неделю назад
492,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_60m_2325et._2721748430,18500000,2,60.0,308333,23,25,"Рыбацкий пр-т, 18к2",Рыбацкое,16–20 мин.,06.04.2023,1 неделю назад
493,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_71m_1018et._2887993444,14600000,2,71.0,205633,10,18,"Октябрьская наб., 40",Елизаровская,от 31 мин.,06.04.2023,1 неделю назад
494,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_62m_416et._2895770295,9800000,2,62.0,158064,4,16,"пер. Слепушкина, 9",Рыбацкое,11–15 мин.,06.04.2023,1 неделю назад
495,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_733m_910et._2875341926,14400000,2,73.3,196452,9,10,"ул. Подвойского, 13к2",Улица Дыбенко,11–15 мин.,23.03.2023,3 недели назад
496,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_77et._2963381939,7500000,2,45.0,166666,7,7,"ул. Бабушкина, 109к1",Пролетарская,11–15 мин.,06.04.2023,1 неделю назад
497,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_528m_912et._2930951809,12850000,2,52.8,243371,9,12,"пр-т Большевиков, 2",Проспект Большевиков,6–10 мин.,23.03.2023,3 недели назад
498,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_584m_210et._2824120084,12800000,2,58.4,219178,2,10,"пр-т Большевиков, 30к3",Улица Дыбенко,16–20 мин.,10.04.2023,3 дня назад
499,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_452m_45et._2822202252,6200000,2,45.2,137168,4,5,"ул. Шелгунова, 33",Пролетарская,21–30 мин.,06.04.2023,1 неделю назад
500,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_523m_46et._2788067725,9800000,2,52.3,187380,4,6,"ул. Бабушкина, 71/8",Ломоносовская,до 5 мин.,30.03.2023,2 недели назад
501,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_37m_116et._2865677860,6458356,2,37.0,174550,1,16,"Тепловозная ул., 31",Рыбацкое,до 5 мин.,06.04.2023,1 неделю назад
502,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_583m_1224et._1072768097,8300000,2,58.3,142367,12,24,"Русановская ул., 17к1",Обухово,от 31 мин.,06.04.2023,1 неделю назад
503,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_649m_115et._2283612073,10999900,2,64.9,169489,1,15,"Санкт-Петербург, улица Крыленко, 1к1с2, подъезд 3",Елизаровская,от 31 мин.,06.04.2023,1 неделю назад
504,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_446m_79et._2695577588,8400000,2,44.6,188340,7,9,"ул. Дыбенко, 27к1",Улица Дыбенко,до 5 мин.,06.04.2023,1 неделю назад
505,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_592m_1624et._2862947300,8730000,2,59.2,147466,16,24,"Русановская ул., 16к1",Обухово,от 31 мин.,23.03.2023,3 недели назад
506,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_566m_18et._2996001464,8600000,2,56.6,151943,1,8,"Ивановская ул., 7",Ломоносовская,до 5 мин.,06.04.2023,1 неделю назад
507,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_45et._2873747885,6500000,2,45.0,144444,4,5,"ул. Бабушкина, 76",Пролетарская,6–10 мин.,30.03.2023,2 недели назад
508,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_432m_24et._2389329719,6700000,2,43.2,155092,2,4,"Караваевская ул., 37",Рыбацкое,6–10 мин.,23.03.2023,3 недели назад
509,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_45et._2749404364,5900000,2,46.0,128260,4,5,"ул. Подвойского, 34к2",Улица Дыбенко,16–20 мин.,30.03.2023,2 недели назад
510,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_513m_14et._2439836865,6991000,2,51.3,136276,1,4,"Санкт-Петербург, улица Ткачей, 52",Елизаровская,6–10 мин.,23.03.2023,3 недели назад
511,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_210et._2614579667,9500000,2,50.8,187007,2,10,"Санкт-Петербург, проспект Пятилеток, 6",Проспект Большевиков,6–10 мин.,23.03.2023,3 недели назад
512,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_482m_25et._2926071138,7350000,2,48.2,152489,2,5,"2-й Рабфаковский пер., 2",Пролетарская,11–15 мин.,06.04.2023,1 неделю назад
513,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_537m_25et._2988320198,9000000,2,53.7,167597,2,5,"пр-т Обуховской Обороны, 73",Елизаровская,6–10 мин.,06.04.2023,1 неделю назад
514,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448m_59et._2873169923,7500000,2,44.8,167410,5,9,"ул. Тельмана, 40",Улица Дыбенко,21–30 мин.,30.03.2023,2 недели назад
515,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_56m_712et._2761786791,8900000,2,56.0,158928,7,12,"ул. Коллонтай, 23к2",Проспект Большевиков,6–10 мин.,23.03.2023,3 недели назад
516,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_427m_25et._2394401302,6999000,2,42.7,163911,2,5,"ул. Невзоровой, 3",Елизаровская,11–15 мин.,23.03.2023,3 недели назад
517,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59m_217et._2888088227,12850000,2,59.0,217796,2,17,"ул. Тельмана, 49",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
518,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_519m_1024et._2746275231,10719000,2,51.9,206531,10,24,"ул. Дыбенко, 7к3",Улица Дыбенко,21–30 мин.,23.03.2023,3 недели назад
519,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_549m_712et._2679760609,8499000,2,54.9,154808,7,12,"Караваевская ул., 22",Рыбацкое,6–10 мин.,06.04.2023,1 неделю назад
520,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_508m_1424et._2906046369,12290000,2,50.8,241929,14,24,"Железнодорожный пр-т, 14к1",Ломоносовская,11–15 мин.,15 марта 11:55,15 марта 11:55
521,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_448m_35et._2787308526,6100000,2,44.8,136160,3,5,"ул. Тельмана, 32к3",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
522,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_1515et._2836064003,8400000,2,54.0,155555,15,15,"территория Усть-Славянка, Славянская ул., 28",Рыбацкое,от 31 мин.,30.03.2023,2 недели назад
523,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_65m_217et._2586650495,13399999,2,65.0,206153,2,17,"ул. Бадаева, 14к1",Проспект Большевиков,16–20 мин.,23.03.2023,3 недели назад
524,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_1323et._2458321957,9800000,2,53.0,184905,13,23,"Русановская ул., 18к6",Обухово,от 31 мин.,13.04.2023,7 часов назад
525,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_438m_45et._2913124970,6450000,2,43.8,147260,4,5,"ул. Тельмана, 42",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
526,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_44m_79et._2629265747,6600000,2,44.0,150000,7,9,"пр-т Большевиков, 5Д",Проспект Большевиков,6–10 мин.,23.03.2023,3 недели назад
527,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_55et._2746402515,5600000,2,45.4,123348,5,5,"Народная ул., 18",Ломоносовская,16–20 мин.,30.03.2023,2 недели назад
528,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_47m_925et._3058435563,7700000,2,47.0,163829,9,25,"Русановская ул., 19к1",Обухово,от 31 мин.,06.04.2023,1 неделю назад
529,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_456m_45et._2846011601,6200000,2,45.6,135964,4,5,"пр-т Большевиков, 67к3",Ломоносовская,от 31 мин.,30.03.2023,2 недели назад
530,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_1010et._2408011673,14100000,2,51.0,276470,10,10,"Санкт-Петербург, улица Бабушкина, 55к1, подъезд 2",Ломоносовская,6–10 мин.,30.03.2023,2 недели назад
531,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_784m_816et._2545302752,13100000,2,78.4,167091,8,16,"Прибрежная ул., 10к3",Рыбацкое,6–10 мин.,06.04.2023,1 неделю назад
532,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_581m_521et._2904691011,12900000,2,58.1,222030,5,21,"Архивная ул., 11к1",Улица Дыбенко,21–30 мин.,10.04.2023,3 дня назад
533,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_2127et._2848017685,12000000,2,57.0,210526,21,27,"Народная ул., 53к3",Ломоносовская,21–30 мин.,06.04.2023,1 неделю назад
534,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_47et._2449089499,10000000,2,55.0,181818,4,7,"ул. Бабушкина, 42к1",Ломоносовская,до 5 мин.,30.03.2023,2 недели назад
535,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_79et._2609804269,9099000,2,55.0,165436,7,9,"ул. Подвойского, 48к1",Улица Дыбенко,21–30 мин.,12.04.2023,1 день назад
536,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_481m_14et._2884561437,6750000,2,48.1,140332,1,4,"ул. Ольги Берггольц, 9к1",Елизаровская,до 5 мин.,23.03.2023,3 недели назад
537,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_23et._2751929363,7250000,2,55.0,131818,2,3,"ул. Кибальчича, 10к3",Ломоносовская,21–30 мин.,23.03.2023,3 недели назад
538,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_49et._2671567122,7800000,2,45.0,173333,4,9,"Санкт-Петербург, улица Дыбенко, 23к1",Улица Дыбенко,6–10 мин.,23.03.2023,3 недели назад
539,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_561m_320et._2716126782,10900000,2,56.1,194295,3,20,"ул. Невзоровой, 9",Елизаровская,11–15 мин.,15 марта 12:41,15 марта 12:41
540,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_562m_1625et._2944085918,8600000,2,56.2,153024,16,25,"Русановская ул., 18к1",Обухово,от 31 мин.,06.04.2023,1 неделю назад
541,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_99et._2412951038,6800000,2,46.0,147826,9,9,"Санкт-Петербург, улица Антонова-Овсеенко, 9к1",Улица Дыбенко,16–20 мин.,30.03.2023,2 недели назад
542,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_507m_79et._2969857050,7700000,2,50.7,151873,7,9,"пр-т Большевиков, 9к1Щ",Проспект Большевиков,11–15 мин.,06.04.2023,1 неделю назад
543,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_467m_35et._2931288225,6500000,2,46.7,139186,3,5,"Народная ул., 66",Ломоносовская,21–30 мин.,30.03.2023,2 недели назад
544,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_51m_59et._2698420441,8500000,2,51.0,166666,5,9,"Санкт-Петербург, улица Тельмана, 28/46",Ломоносовская,от 31 мин.,30.03.2023,2 недели назад
545,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_39et._2656085688,7900000,2,50.0,158000,3,9,"Санкт-Петербург, улица Подвойского, 24к1У",Улица Дыбенко,11–15 мин.,23.03.2023,3 недели назад
546,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_67m_1623et._2777891505,9200000,2,67.0,137313,16,23,"Русановская ул., 19к2",Обухово,от 31 мин.,30.03.2023,2 недели назад
547,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_45et._2894105070,5232600,2,45.4,115255,4,5,"Народная ул., 61",Ломоносовская,21–30 мин.,15 марта 13:33,15 марта 13:33
548,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_523m_1314et._2777170419,10950000,2,52.3,209369,13,14,"Октябрьская наб., 34к4",Елизаровская,от 31 мин.,15 марта 13:02,15 марта 13:02
549,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_583m_922et._2872384562,8500000,2,58.3,145797,9,22,"территория Усть-Славянка, Советский пр-т, 43к1",Рыбацкое,21–30 мин.,30.03.2023,2 недели назад
550,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_624et._2944166496,7699999,2,52.0,148076,6,24,"Русановская ул., 18к8",Обухово,от 31 мин.,10.04.2023,3 дня назад
551,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_513m_1212et._2778864946,8500000,2,51.3,165692,12,12,"пр-т Обуховской Обороны, 140",Обухово,21–30 мин.,30.03.2023,2 недели назад
552,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59m_2027et._2902445092,11000000,2,59.0,186440,20,27,"территория Усть-Славянка, Советский пр-т, 16",Рыбацкое,21–30 мин.,06.04.2023,1 неделю назад
553,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464m_35et._2732762331,6480000,2,46.4,139655,3,5,"пр-т Александровской Фермы, 9",Пролетарская,16–20 мин.,23.03.2023,3 недели назад
554,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_454m_25et._2705148418,6150000,2,45.4,135462,2,5,"ул. Бабушкина, 115к3",Пролетарская,11–15 мин.,30.03.2023,2 недели назад
555,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_699m_315et._2624698152,11000000,2,69.9,157367,3,15,"Дальневосточный пр-т, 69к3",Ломоносовская,21–30 мин.,23.03.2023,3 недели назад
556,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_713m_323et._2970106596,16299000,2,71.3,228597,3,23,"Октябрьская наб., 44",Елизаровская,от 31 мин.,06.04.2023,1 неделю назад
557,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502m_49et._2655284129,7900000,2,50.2,157370,4,9,"ул. Коллонтай, 32к1",Проспект Большевиков,16–20 мин.,23.03.2023,3 недели назад
558,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_59m_423et._2876426622,9100000,2,59.0,154237,4,23,"Русановская ул., 19к1",Обухово,от 31 мин.,30.03.2023,2 недели назад
559,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_502m_514et._2822003907,11900000,2,50.2,237051,5,14,"ул. Дыбенко, 8к3",Улица Дыбенко,21–30 мин.,23.03.2023,3 недели назад
560,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_46m_45et._1656458592,5700000,2,46.0,123913,4,5,"второй Рабфаковский пер, 15Ик1",Обухово,11–15 мин.,23.03.2023,3 недели назад
561,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_562m_45et._2502003232,7650000,2,56.2,136120,4,5,"ул. Бабушкина, 22",Елизаровская,6–10 мин.,15 марта 01:10,15 марта 01:10
562,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_812et._2432535180,7800000,2,52.0,150000,8,12,"ул. Дмитрия Устинова, 4к1",Рыбацкое,11–15 мин.,23.03.2023,3 недели назад
563,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_50m_1212et._2801516893,8490000,2,50.0,169800,12,12,"пр-т Большевиков, 8к1",Проспект Большевиков,11–15 мин.,30.03.2023,2 недели назад
564,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_676m_46et._2446838712,11990000,2,67.6,177366,4,6,"Санкт-Петербург, улица Седова, 84",Ломоносовская,6–10 мин.,30.03.2023,2 недели назад
565,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_57m_823et._2746029392,12900000,2,57.0,226315,8,23,"ул. Дыбенко, 2",Улица Дыбенко,21–30 мин.,16 марта 04:10,16 марта 04:10
566,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_465m_34et._2928643871,5750000,2,46.5,123655,3,4,"1-й Рабфаковский пер., 5",Пролетарская,11–15 мин.,23.03.2023,3 недели назад
567,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_677m_114et._2962966508,13200000,2,67.7,194977,1,14,"ул. Белышева, 5/6",Проспект Большевиков,21–30 мин.,06.04.2023,1 неделю назад
568,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_576m_1420et._2268478968,12000000,2,57.6,208333,14,20,"ул. Невзоровой, 9",Елизаровская,11–15 мин.,30.03.2023,2 недели назад
569,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_516m_99et._2716390063,6950000,2,51.6,134689,9,9,"Санкт-Петербург, проспект Большевиков, 39к1",Улица Дыбенко,16–20 мин.,30.03.2023,2 недели назад
570,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_499m_523et._2560748334,13000000,2,49.9,260521,5,23,"ул. Дыбенко, 5к6",Улица Дыбенко,21–30 мин.,08.04.2023,5 дней назад
571,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_72m_1625et._2736828443,16500000,2,72.0,229166,16,25,"Дальневосточный пр-т, 27к3",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
572,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_576m_323et._2723154743,9700000,2,57.6,168402,3,23,"ул. Крыленко, 1к1с4",Елизаровская,от 31 мин.,30.03.2023,2 недели назад
573,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_463m_15et._2589868348,5500000,2,46.3,118790,1,5,"пр-т Александровской Фермы, 13",Пролетарская,16–20 мин.,30.03.2023,2 недели назад
574,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_1052m_117et._2973408240,15000000,2,105.2,142585,1,17,"ул. Ворошилова, 1",Проспект Большевиков,16–20 мин.,06.04.2023,1 неделю назад
575,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_558m_25et._2773587078,13650000,2,55.8,244623,2,5,"ул. Бабушкина, 52",Ломоносовская,6–10 мин.,06.04.2023,1 неделю назад
576,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_612m_1116et._2653474983,10400000,2,61.2,169934,11,16,"пер. Слепушкина, 9",Рыбацкое,11–15 мин.,30.03.2023,2 недели назад
577,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._apartamenty_50m_815et._2757416126,8650000,2,50.0,173000,8,15,"ул. Крыленко, 14с2",Улица Дыбенко,21–30 мин.,06.04.2023,1 неделю назад
578,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_62m_325et._2960045661,9000000,2,62.0,145161,3,25,"территория Усть-Славянка, Советский пр-т, 39к1",Рыбацкое,21–30 мин.,30.03.2023,2 недели назад
579,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_748m_716et._2847269438,12490000,2,74.8,166978,7,16,"ул. Ворошилова, 29к3",Проспект Большевиков,21–30 мин.,30.03.2023,2 недели назад
580,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_563m_1923et._2686498730,8800000,2,56.3,156305,19,23,"Русановская ул., 16к1",Обухово,от 31 мин.,09.04.2023,4 дня назад
581,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_55et._2641290901,7700000,2,45.0,171111,5,5,"ул. Дыбенко, 27к3",Улица Дыбенко,до 5 мин.,23.03.2023,3 недели назад
582,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_53m_1012et._2746357511,8500000,2,53.0,160377,10,12,"пр-т Большевиков, 8к1",Проспект Большевиков,11–15 мин.,23.03.2023,3 недели назад
583,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_45m_15et._2909222364,5490000,2,45.0,122000,1,5,"ул. Новосёлов, 1",Ломоносовская,16–20 мин.,23.03.2023,3 недели назад
584,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_74m_56et._2840130280,13900000,2,74.0,187837,5,6,"ул. Бабушкина, 73",Ломоносовская,до 5 мин.,30.03.2023,2 недели назад
585,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_512m_410et._2736463212,8000000,2,51.2,156250,4,10,"Санкт-Петербург, улица Крыленко, 45к3",Улица Дыбенко,16–20 мин.,23.03.2023,3 недели назад
586,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_425m_55et._2960420095,5850000,2,42.5,137647,5,5,"ул. Бабушкина, 131к1",Пролетарская,6–10 мин.,30.03.2023,2 недели назад
587,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_522m_19et._2784615526,6300000,2,52.2,120689,1,9,"Октябрьская наб., 124к2",Обухово,от 31 мин.,06.04.2023,1 неделю назад
588,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_556m_725et._2970002780,8499999,2,55.6,152877,7,25,"Русановская ул., 18к1",Обухово,от 31 мин.,06.04.2023,1 неделю назад
589,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_511m_89et._2863356553,9150000,2,51.1,179060,8,9,ул. Антонова-Овсеенко,Улица Дыбенко,11–15 мин.,30.03.2023,2 недели назад
590,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_67m_1217et._2814832822,13100000,2,67.0,195522,12,17,"ул. Подвойского, 24к3",Проспект Большевиков,11–15 мин.,06.04.2023,1 неделю назад
591,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_55m_225et._2776836697,12250000,2,55.0,222727,2,25,"пр-т Александровской Фермы, 8с1",Пролетарская,16–20 мин.,30.03.2023,2 недели назад
592,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_61m_56et._2940991065,11980000,2,61.0,196393,5,6,"Ивановская ул., 8/77",Ломоносовская,до 5 мин.,30.03.2023,2 недели назад
593,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_576m_1920et._2699988861,11000000,2,57.6,190972,19,20,"ул. Невзоровой, 9",Елизаровская,11–15 мин.,14 марта 20:49,14 марта 20:49
594,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_618m_1619et._2545142052,11490000,2,61.8,185922,16,19,"Санкт-Петербург, улица Ворошилова, 29к1",Ладожская,16–20 мин.,06.04.2023,1 неделю назад
595,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_453m_55et._2284138651,6300000,2,45.3,139072,5,5,"2-й Рабфаковский пер., 5к3",Обухово,11–15 мин.,30.03.2023,2 недели назад
596,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_52m_39et._2680339976,8300000,2,52.0,159615,3,9,"Шлиссельбургский пр-т, 17к2",Рыбацкое,11–15 мин.,30.03.2023,2 недели назад
597,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_74m_224et._2874576098,14450000,2,74.0,195270,2,24,"ул. Подвойского, 26к3",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
598,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_54m_2728et._2856605067,13300000,2,54.0,246296,27,28,"Рыбацкий пр-т, 18к2",Рыбацкое,16–20 мин.,06.04.2023,1 неделю назад
599,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_48m_19et._2581731391,5800000,2,48.0,120833,1,9,"пр-т Обуховской Обороны, 291к2",Обухово,16–20 мин.,23.03.2023,3 недели назад
600,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_464m_35et._2348602335,6000000,2,46.4,129310,3,5,"пр-т Большевиков, 65к3",Ломоносовская,от 31 мин.,06.04.2023,1 неделю назад
601,https://www.avito.ru/sankt-peterburg/kvartiry/2-k._kvartira_503m_49et._2745698428,6950000,2,50.3,138170,4,9,"Искровский пр-т, 30",Улица Дыбенко,11–15 мин.,06.04.2023,1 неделю назад
